DateTime,AddedIPs,RemovedIPs
1526594613,1,0
1526598234,2,4
1526601814,1,1
1526605424,0,4
1526609022,2,2
1526612627,0,3
1526616231,1,0
1526619827,0,1
1526623430,1,2
1526627006,1,0
1526630611,0,1
1526637805,2,0
1526641411,0,2
1526645009,0,2
1526648607,0,1
1526652206,1,0
1526655810,1,1
1526659411,0,1
1526666604,3,1
1526670208,1,1
1526677404,1,0
1526681008,0,1
1526684620,3,0
1526688219,1,1
1526691799,0,1
1526695417,0,1
1526699010,0,1
1526702618,0,1
1526706208,1,0
1526713411,1,1
1526717012,0,1
1526720619,3,3
1526724226,2,0
1526727803,1,1
1526731406,0,1
1526735014,2,0
1526738601,4,2
1526742208,1,0
1526745820,2,0
1526749407,0,2
1526753001,2,0
1526756605,0,1
1526767433,0,1
1526774616,2,0
1526778214,1,0
1526781821,1,0
1526785414,1,0
1526789015,0,1
1526792613,1,2
1526796210,1,2
1526799808,0,3
1526803414,1,0
1526807022,0,2
1526810611,2,1
1526821425,1,0
1526825012,1,0
1526828616,3,0
1526832219,3,1
1526835823,1,2
1526839417,1,0
1526843011,1,0
1526846614,0,1
1526850213,1,0
1526853815,1,1
1526857413,0,1
1526868205,1,0
1526871805,1,0
1526875406,0,4
1526879006,1,1
1526882613,0,1
1526886212,2,2
1526897023,2,0
1526900611,2,0
1526904208,1,0
1526907800,1,0
1526911404,0,1
1526915008,1,0
1526918620,0,2
1526922229,2,1
1526925837,2,0
1526929427,6,0
1526933030,1,2
1526936625,8,1
1526940224,1,3
1526943837,0,3
1526947424,1,1
1526951031,0,1
1526961831,1,1
1526965425,1,2
1526972628,0,1
1526976240,1,0
1526979824,1,0
1526983410,1,0
1526987018,1,3
1526990628,1,2
1526994223,1,0
1526997832,1,0
1527001419,0,2
1527008620,0,4
1527012232,1,1
1527015822,2,1
1527019425,1,1
1527026630,1,2
1527030226,3,0
1527037432,2,1
1527041012,0,6
1527044632,0,1
1527048225,2,0
1527066214,0,2
1527069810,3,2
1527073403,2,0
1527077018,1,0
1527080629,0,1
1527084221,1,1
1527087819,1,0
1527095005,0,4
1527098600,1,1
1527102214,0,1
1527105810,5,0
1527109405,2,1
1527113015,2,5
1527116610,0,1
1527120205,1,0
1527127404,0,3
1527131011,4,2
1527134608,0,2
1527138215,2,1
1527141830,2,0
1527145435,2,1
1527149026,3,4
1527152625,1,1
1527156230,2,0
1527159812,2,0
1527167026,2,1
1527170634,2,2
1527174224,2,0
1527181435,1,1
1527185031,1,1
1527192227,0,3
1527195827,2,2
1527199434,1,2
1527203029,2,3
1527206616,0,1
1527210226,2,1
1527217418,0,4
1527221026,1,1
1527224613,1,0
1527228211,0,1
1527231821,1,0
1527235425,1,1
1527239024,1,2
1527242626,0,1
1527253418,1,0
1527257030,1,3
1527260627,1,2
1527264225,1,0
1527267826,0,2
1527271425,1,3
1527275022,1,1
1527278620,5,0
1527282214,0,1
1527285819,0,2
1527289426,2,2
1527293020,1,0
1527296633,1,2
1527300225,4,0
1527303818,1,0
1527307405,1,0
1527311018,1,1
1527314634,1,0
1527318213,3,1
1527321822,0,0
1527325415,0,0
1527329013,3,1
1527332627,1,2
1527336208,1,0
1527339873,2,2
1527343412,2,3
1527347009,0,0
1527350621,5,1
1527354220,2,0
1527357804,0,0
1527361412,7,1
1527365012,2,1
1527368608,0,0
1527372209,0,2
1527375810,3,0
1527379415,330,0
1527383016,3,1
1527386617,0,1
1527390209,0,1
1527393827,0,0
1527397436,0,0
1527401050,1,1
1527408238,2,1
1527422625,1,1
1527426229,1,0
1527433422,3,3
1527437023,2,1
1527440620,1,0
1527444225,2,2
1527447826,0,3
1527451412,2,0
1527455022,1,0
1527458625,1,3
1527462215,1,4
1527465821,0,1
1527473023,1,1
1527476621,3,2
1527483807,4,0
1527487410,1,0
1527491021,0,1
1527494613,2,0
1527498218,3,2
1527501815,1,2
1527505422,2,1
1527509007,0,1
1527512616,1,0
1527516213,2,0
1527519805,2,2
1527523410,2,0
1527527030,1,3
1527530616,1,3
1527534213,1,4
1527537815,1,1
1527541411,1,7
1527545016,2,2
1527548615,1,0
1527552214,2,1
1527555814,1,0
1527559415,1,0
1527566612,3,0
1527570214,1,0
1527577417,5,1
1527581016,1,0
1527584612,1,1
1527588210,1,0
1527591815,0,1
1527595411,0,5
1527599007,6,2
1527602614,3,0
1527606219,5,3
1527613417,0,1
1527617026,6,2
1527620619,2,2
1527624223,1,0
1527627825,1,4
1527631425,1,0
1527635026,0,1
1527638633,1,0
1527642229,0,3
1527645831,1,1
1527649418,1,0
1527653018,0,2
1527656614,3,0
1527663810,1,0
1527667416,1,0
1527671027,1,1
1527674603,1,2
1527678204,1,0
1527689010,1,0
1527696221,1,0
1527699811,0,1
1527703412,3,0
1527707014,3,2
1527710610,0,3
1527720146,6,0
1527728619,3,0
1527732212,8,0
1527735804,2,2
1527739410,3,1
1527743011,0,1
1527746611,0,4
1527750208,1,1
1527753808,1,2
1527757404,1,0
1527761010,0,2
1527764612,4,3
1527768220,0,2
1527771822,1,1
1527775422,3,2
1527779013,6,3
1527782625,1,0
1527786220,1,3
1527789820,4,1
1527793426,0,3
1527797018,1,0
1527800623,1,1
1527804218,1,4
1527807816,16,2
1527811424,4,0
1527815028,0,1
1527818619,1,0
1527825821,1,1
1527829409,0,1
1527836611,2,0
1527843832,1,1
1527847431,3,2
1527851059,1,2
1527854646,0,1
1527858245,0,1
1527861843,0,1
1527865424,1,1
1527869035,1,0
1527872699,1,1
1527876297,1,0
1527879859,0,2
1527883435,0,1
1527887033,2,1
1527890630,0,1
1527894233,1,3
1527897829,0,4
1527905036,0,5
1527908629,1,3
1527912248,0,1
1527915841,1,2
1527919414,1,0
1527923021,1,2
1527926617,0,1
1527930215,2,0
1527933819,4,4
1527937425,0,0
1527941034,0,0
1527944642,0,3
1527948235,1,0
1527951833,1,0
1527955552,3,1
1527959037,1,0
1527962642,1,2
1527966230,2,5
1527969833,2,2
1527973446,1,0
1527977020,0,0
1527980619,3,2
1527984216,0,0
1527987821,1,2
1527991421,0,2
1527995014,1,0
1527998615,0,1
1528002217,11,1
1528005816,15,0
1528009424,12,0
1528013036,2,0
1528016636,1,0
1528023835,2,0
1528027445,2,1
1528031045,0,1
1528034636,2,2
1528038234,0,2
1528041843,4,2
1528049029,0,2
1528052623,1,1
1528056218,1,1
1528059837,1,0
1528070661,2,1
1528074248,3,3
1528077842,0,2
1528081442,1,4
1528085056,1,1
1528088646,1,2
1528092246,0,2
1528095847,0,1
1528099449,0,3
1528103048,0,3
1528106647,0,1
1528110248,0,2
1528113849,1,2
1528117452,1,0
1528121051,1,2
1528124627,0,1
1528128228,1,2
1528131824,0,1
1528135425,0,2
1528139034,1,1
1528142621,3,2
1528146229,2,0
1528149840,1,1
1528153429,4,1
1528157024,0,1
1528160625,1,1
1528164225,0,1
1528171429,0,2
1528175025,2,1
1528178629,0,1
1528182229,0,5
1528185837,0,1
1528189428,1,2
1528193028,0,2
1528200230,1,0
1528203824,3,0
1528207419,1,3
1528211027,1,5
1528218225,0,1
1528221828,0,7
1528225427,3,3
1528229024,3,0
1528232622,0,1
1528236226,0,1
1528239827,1,0
1528243424,0,1
1528247031,3,1
1528250630,1,1
1528254228,1,0
1528257822,0,1
1528261470,3,2
1528265028,1,1
1528272239,1,2
1528275830,4,0
1528279438,2,0
1528283044,2,1
1528286642,3,0
1528290238,2,0
1528293843,3,0
1528297439,2,0
1528301044,7,0
1528304648,1,0
1528308245,1,2
1528311852,1,3
1528315427,1,0
1528322623,0,6
1528329825,1,1
1528333423,1,0
1528337031,2,8
1528340632,1,3
1528344222,0,2
1528347838,1,0
1528355022,1,1
1528358623,3,2
1528362231,3,0
1528369443,1,5
1528373045,1,0
1528376629,0,1
1528380238,2,2
1528383830,0,6
1528387432,1,3
1528391034,3,2
1528394627,0,2
1528398227,0,1
1528405429,0,3
1528409031,0,1
1528412625,1,13
1528416229,0,9
1528419832,2,0
1528423431,1,1
1528427029,0,1
1528430618,0,1
1528437836,1,0
1528448650,2,0
1528452245,1,0
1528455859,1,3
1528459456,0,1
1528470248,10,2
1528473840,13,0
1528477440,0,1
1528481039,0,2
1528491842,1,2
1528495446,0,1
1528499034,0,1
1528502631,1,1
1528509838,3,0
1528517032,8,2
1528520633,3,1
1528524237,0,3
1528527839,0,1
1528531434,2,0
1528535035,1,1
1528538631,0,1
1528553040,0,2
1528560239,1,2
1528563839,1,0
1528567440,1,1
1528571030,2,1
1528574643,1,1
1528578236,0,1
1528581838,2,1
1528585438,0,1
1528589034,2,0
1528592633,1,0
1528599831,0,1
1528607033,0,7
1528610628,1,13
1528614225,1,15
1528617831,1,7
1528625029,0,1
1528628650,1,3
1528632245,1,0
1528639446,1,0
1528643043,0,1
1528646641,0,1
1528653842,2,1
1528657440,1,3
1528664644,0,1
1528675440,3,2
1528679047,0,2
1528682639,1,0
1528693440,1,1
1528697045,2,0
1528704246,3,0
1528707853,0,2
1528711447,2,1
