DateTime,Entries,UniqueIPs
1516213469,0,0
1516433847,1,1
1516525871,0,0
1516724184,1,1
1516766171,2,2
1516770099,3,3
1516806130,4,4
1516809903,3,3
1516852610,2,2
1516856479,1,1
1516889111,0,0
1516970430,1,1
1517055249,0,0
1517167231,1,1
1517252680,0,0
1517772999,1,1
1517858650,0,0
1518231865,1,1
1518317800,0,0
1518793487,1,1
1518877965,0,0
1519236294,1,1
1519321469,0,0
1519502474,1,1
1519586949,0,0
1519930121,1,1
1520015310,0,0
1520029259,1,1
1520115162,1,1
1520199630,0,0
1520656942,1,1
1520742749,0,0
1521672264,1,1
1521758138,0,0
1522081700,1,1
1522166210,0,0
1522183961,1,1
1522185871,4,4
1522187778,8,8
1522192676,9,9
1522194515,11,11
1522198585,13,13
1522201725,16,16
1522203623,17,17
1522205793,18,18
1522207803,20,20
1522209906,21,21
1522215485,25,25
1522219702,26,26
1522226598,28,28
1522238696,31,31
1522241086,32,32
1522244675,37,37
1522247818,31,31
1522276481,26,26
1522278327,23,23
1522282515,20,20
1522286687,18,18
1522288591,15,15
1522292432,13,13
1522296286,10,10
1522300107,9,9
1522303953,5,5
1522311626,4,4
1522315471,1,1
1522321172,0,0
1524886754,1,1
1524972749,0,0
1526322766,1,1
1526399289,0,0
1526528203,1,1
1526555065,2,2
1526565101,3,3
1526577876,4,4
1526615803,3,3
1526640750,2,2
1526651314,1,1
1526739871,0,0
1526876819,1,1
1526958566,2,2
1526964546,1,1
1527014218,2,2
1527045629,1,1
1527100348,0,0
1527221171,1,1
1527291347,1,1
1527293544,1,1
1527295597,1,1
1527298154,1,1
1527298154,1,1
1527300895,1,1
1527300895,1,1
1527303217,1,1
1527303217,1,1
1527305652,1,1
1527305652,1,1
1527361547,1,1
1527361547,1,1
1527364301,1,1
1527366743,1,1
1527366743,1,1
1527369499,1,1
1527369499,1,1
1527372646,1,1
1527372646,1,1
1527375534,1,1
1527375534,1,1
1527378874,1,1
1527378874,1,1
1527381319,1,1
1527381319,1,1
1527383937,1,1
1527383937,1,1
1527386908,1,1
1527386908,1,1
1527389246,1,1
1527389246,1,1
1527391901,1,1
1527393918,1,1
1527393918,1,1
1527396083,1,1
1527396083,1,1
1527398006,1,1
1527398006,1,1
1527400173,1,1
1527445215,0,0
1527495628,1,1
1527542211,25,25
1527546024,36,36
1527549876,47,47
1527557533,49,49
1527559461,54,54
1527563321,63,63
1527567156,78,78
1527570990,93,93
1527574825,106,106
1527576757,107,107
1527578653,115,115
1527582496,124,124
1527586364,137,137
1527588274,151,151
1527592128,168,168
1527595944,177,177
1527599788,189,189
1527603616,200,200
1527607482,212,212
1527609368,213,213
1527611404,232,232
1527613497,248,248
1527617311,256,256
1527621313,267,267
1527625452,280,280
1527627387,257,257
1527629297,269,269
1527633158,266,266
1527635067,264,264
1527638918,267,267
1527642758,273,273
1527646570,275,275
1527650419,274,274
1527654253,268,268
1527658090,265,265
1527661951,260,260
1527663856,262,262
1527667716,263,263
1527671537,261,261
1527675391,260,260
1527679210,261,261
1527683311,261,261
1527687154,265,265
1527689064,266,266
1527692929,253,253
1527694814,252,252
1527696783,233,233
1527700812,218,218
1527704672,210,210
1527708488,200,200
1527711402,185,185
1527715238,173,173
1527719085,165,165
1527722922,160,160
1527726821,155,155
1527728667,146,146
1527732507,140,140
1527736333,132,132
1527740179,123,123
1527744007,109,109
1527747876,99,99
1527751685,88,88
1527754584,78,78
1527758408,69,69
1527762257,57,57
1527766088,40,40
1527769940,31,31
1527771867,14,14
1527775690,20,20
1527779769,29,29
1527783622,42,42
1527787960,48,48
