DateTime,AddedIPs,RemovedIPs
1528203866,30,38
1528204814,29,27
1528205770,25,33
1528206740,6,38
1528207700,39,28
1528208654,23,41
1528209619,18,30
1528210576,22,25
1528211542,16,21
1528212498,17,32
1528213728,14,48
1528214671,30,0
1528215621,22,52
1528216569,30,0
1528217553,23,53
1528218492,13,0
1528219458,13,47
1528220431,32,0
1528221376,19,58
1528222339,16,0
1528223297,21,23
1528224270,19,44
1528225235,28,17
1528226175,11,0
1528227158,35,55
1528228089,11,0
1528229319,31,38
1528230255,22,23
1528231231,22,11
1528232189,21,30
1528233146,20,29
1528234109,27,27
1528235559,18,31
1528236494,19,15
1528237470,26,37
1528238417,17,28
1528239737,28,30
1528240820,20,65
1528241777,24,0
1528242729,19,72
1528243711,39,63
1528244658,38,0
1528245610,35,40
1528246578,18,105
1528247537,58,0
1528248488,45,25
1528249458,48,81
1528250433,21,0
1528251371,40,90
1528252345,36,26
1528253294,30,0
1528254254,33,27
1528255221,24,26
1528256185,28,35
1528257138,14,38
1528258100,39,20
1528259080,29,6
1528260014,11,40
1528260968,22,16
1528261960,23,24
1528262890,22,39
1528263855,9,18
1528264835,22,17
1528265776,25,20
1528266791,25,25
1528267759,22,16
1528268667,29,30
1528269612,41,36
1528270577,15,13
1528271549,21,20
1528272496,44,22
1528273456,13,12
1528274411,33,28
1528275380,19,23
1528276348,32,28
1528277289,12,21
1528278264,40,21
1528279222,35,18
1528280171,17,24
1528281145,36,29
1528282096,21,23
1528283058,25,42
1528284009,12,18
1528284986,28,40
1528285940,15,23
1528286910,38,14
1528287857,13,21
1528288811,19,14
1528289769,43,30
1528290748,34,29
1528291700,27,25
1528292650,9,6
1528293623,32,39
1528294571,19,23
1528295543,27,18
1528296494,13,22
1528297457,22,16
1528298418,20,17
1528299379,19,14
1528300329,27,30
1528301326,21,22
1528302259,22,30
1528303221,20,23
1528304168,6,13
1528305142,17,13
1528306089,11,32
1528307054,26,19
1528308034,13,16
1528309804,44,40
1528313574,70,85
1528318890,82,116
1528322831,91,64
1528325362,66,71
1528328963,110,63
1528330136,44,77
1528333303,122,111
1528335423,88,93
1528336330,50,21
1528337298,56,40
1528338285,33,36
1528339220,14,30
1528340169,27,33
1528341161,31,24
1528342089,10,28
1528343151,23,14
1528344268,31,39
1528345213,30,29
1528346170,23,11
1528347152,15,22
1528348091,18,23
1528349056,21,22
1528350036,23,9
1528351218,19,22
1528352188,33,50
1528353394,28,22
1528354352,16,29
1528355301,23,41
1528356272,29,15
1528357223,10,21
1528358176,16,44
1528359392,39,13
1528360345,21,33
1528361290,26,19
1528362275,33,32
1528363216,12,12
1528364195,19,40
1528365149,14,35
1528366105,28,17
1528367053,12,36
1528368037,25,21
1528368975,6,25
1528369945,26,12
1528370903,16,28
1528371868,25,15
1528372836,10,38
1528373794,17,13
1528374746,12,19
1528375693,5,43
1528376663,23,34
1528377626,24,27
1528378573,17,9
1528379554,8,32
1528380498,23,19
1528381460,16,27
1528382414,12,13
1528383649,21,22
1528384571,9,20
1528385553,9,19
1528386498,16,27
1528387460,12,21
1528388422,36,22
1528389381,22,20
1528390330,16,6
1528391312,30,17
1528392259,23,11
1528393219,22,26
1528394181,14,13
1528395150,20,44
1528396090,10,0
1528397067,18,70
1528398027,20,0
1528398974,25,0
1528399934,15,0
1528400914,11,82
1528401857,11,0
1528402817,23,0
1528403792,15,0
1528404735,28,0
1528405700,27,91
1528406676,20,0
1528407614,22,0
1528408578,18,0
1528409553,30,66
1528411104,21,0
1528412183,25,110
1528413129,16,0
1528414103,18,0
1528415067,18,0
1528416015,24,44
1528416985,36,122
1528417935,33,0
1528418888,39,0
1528419860,14,88
1528420821,42,0
1528421770,16,0
1528422747,27,106
1528423691,30,0
1528424653,18,33
1528425630,24,41
1528426816,16,31
1528427801,21,10
