DateTime,AddedIPs,RemovedIPs
1528263867,30,80
1528264836,33,104
1528265783,21,1
1528266792,43,83
1528267763,21,54
1528268668,32,33
1528269613,26,2
1528270578,44,55
1528271550,36,30
1528272500,47,79
1528273457,32,34
1528274412,34,38
1528275381,44,72
1528276349,26,41
1528277297,43,55
1528278273,36,49
1528279223,37,42
1528280172,32,45
1528281146,35,52
1528282097,37,33
1528283068,24,57
1528284010,41,34
1528284988,22,47
1528285941,21,12
1528286911,31,81
1528287864,19,7
1528288813,29,76
1528289778,35,53
1528290749,29,44
1528291705,27,47
1528292673,32,41
1528293629,28,52
1528294572,17,28
1528295545,27,64
1528296495,33,11
1528297458,21,81
1528298420,26,11
1528299380,29,82
1528300330,26,48
1528301327,48,121
1528302266,27,1
1528303222,29,58
1528304169,45,63
1528305147,30,44
1528306093,30,63
1528307066,30,13
1528308035,28,84
1528309813,33,121
1528313575,29,229
1528318893,6674,203
1528322870,216,1108
1528325368,92,170
1528330137,185,299
1528333305,148,181
1528335425,109,94
1528336338,78,56
1528337299,80,58
1528338286,49,23
1528339222,42,84
1528340171,43,36
1528341162,40,51
1528342090,28,38
1528343167,37,51
1528344270,45,36
1528345214,42,70
1528346172,46,30
1528347153,38,108
1528348092,25,1
1528349067,33,24
1528350036,20,30
1528350754,18,48
1528351218,17,32
1528351692,12,49
1528352188,31,6
1528352962,20,57
1528353394,28,33
1528353925,26,8
1528354352,15,4
1528355059,25,32
1528355301,20,18
1528356012,14,19
1528356272,28,11
1528356967,17,30
1528357223,7,13
1528357936,17,6
1528358176,15,23
1528358896,14,18
1528359392,36,15
1528359858,19,13
1528360345,18,17
1528360823,27,23
1528361290,21,8
1528361774,30,57
1528362275,28,11
1528362736,19,43
1528363216,11,8
1528363700,16,47
1528364195,17,25
1528364683,12,21
1528365149,12,18
1528365640,20,46
1528366105,23,26
1528366581,22,8
1528367053,10,22
1528367543,18,18
1528368037,24,19
1528368490,19,54
1528368975,4,22
1528369464,22,29
1528369945,24,12
1528370414,16,38
1528370903,13,23
1528371368,13,31
1528371868,23,7
1528372344,15,42
1528372836,9,27
1528373299,31,36
1528373794,15,2
1528374254,12,16
1528374746,11,26
1528375220,6,30
1528375693,5,21
1528376175,18,33
1528376663,20,23
1528377136,13,32
1528377626,20,38
1528378099,25,49
1528378573,14,0
1528379069,11,1
1528379554,7,21
1528380021,16,32
1528380498,21,21
1528380977,11,29
1528381460,15,36
1528381952,21,11
1528382414,12,20
1528382889,12,37
1528383649,21,16
1528384109,18,55
1528384571,6,30
1528385068,20,38
1528385553,7,40
1528386010,16,2
1528386498,15,14
1528386984,25,56
1528387460,8,28
1528387940,19,2
1528388422,31,8
1528388896,11,37
1528389381,19,36
1528389868,18,71
1528390330,15,36
1528390820,19,3
1528391312,28,37
1528391782,26,36
1528392259,22,18
1528392746,12,22
1528393219,21,16
1528393700,14,43
1528394181,14,32
1528394659,21,35
1528395150,18,36
1528395618,20,34
1528396090,9,28
1528396581,30,54
1528397067,15,27
1528397545,13,17
1528398027,17,23
1528398501,24,47
1528398974,20,17
1528399476,13,28
1528399934,13,28
1528400408,32,50
1528400914,8,0
1528401368,29,49
1528401857,9,21
1528402350,16,26
1528402817,22,37
1528403298,18,27
1528403792,13,29
1528404260,17,23
1528404735,25,21
1528405228,27,43
1528405700,22,53
1528406181,21,36
1528406676,20,43
1528407132,17,43
1528407614,19,0
1528408106,19,30
1528408578,12,5
1528409058,97,698
1528409553,27,56
1528410010,30,41
1528411105,50,5
1528412185,52,149
1528413130,38,2
1528414113,47,90
1528415076,38,6
1528416035,48,81
1528416986,54,47
1528417937,44,66
1528418889,57,45
1528419870,45,83
1528420823,56,43
1528421772,39,68
1528422751,45,56
1528423692,55,120
1528424660,28,14
1528425631,41,110
1528426833,33,64
1528427802,31,54
1528428737,38,58
1528429691,56,63
1528430663,49,63
1528431628,42,64
1528432583,31,85
1528433539,22,52
1528434506,23,59
1528435470,35,35
1528436433,37,78
1528437380,41,63
1528438364,25,87
1528439541,25,55
1528440489,20,65
1528441458,49,32
1528442416,43,103
1528443394,27,45
1528444467,31,55
1528445557,49,34
1528446561,37,63
1528447703,45,70
1528448653,31,54
1528449612,38,25
1528450586,30,66
1528451817,38,51
1528452746,27,41
1528453697,27,40
1528454664,41,50
1528455635,32,54
1528456578,23,32
1528457534,32,69
1528458501,31,80
1528459467,27,4
1528460422,28,32
1528461394,28,48
1528462370,23,28
1528463305,32,31
1528464253,26,41
1528465491,37,32
1528466416,22,43
1528467395,28,31
1528469565,40,100
1528470497,23,40
1528471461,43,29
1528472428,37,29
1528473373,27,27
1528474341,20,34
1528475311,22,23
1528476268,23,31
1528477241,21,42
1528478176,37,20
1528479150,40,41
1528480139,15,20
1528481069,26,34
1528482022,21,20
1528482991,30,27
1528483964,38,19
1528484910,32,27
1528485856,31,31
1528486869,36,26
1528487866,22,37
1528488982,37,28
1528489929,24,36
1528490887,20,34
1528492115,39,28
1528493062,22,36
1528494017,32,37
1528494986,21,32
1528495940,70,786
1528497504,39,26
1528498495,31,24
1528499555,38,54
1528500502,27,17
1528501482,40,38
1528502425,33,27
1528503370,40,37
1528504351,51,39
1528505293,38,32
1528506262,52,35
1528507227,32,18
1528508183,28,35
1528509150,36,29
1528510114,42,29
1528511058,19,1
1528512013,38,21
1528512986,24,50
1528513937,42,3
1528514900,17,14
1528515883,32,37
1528516820,13,19
1528517779,20,25
1528518750,22,25
1528519697,30,21
1528520670,27,20
1528521631,32,14
1528522574,27,25
1528523533,17,28
1528524517,32,36
1528525466,24,9
1528526413,25,28
1528527390,36,18
1528528339,32,28
1528529291,32,18
1528530286,23,28
1528531236,23,26
1528532174,16,14
1528533156,20,23
1528534093,23,11
1528535062,32,17
1528536014,42,14
1528536995,62,19
1528537958,33,19
1528538897,45,22
1528539872,39,18
1528540816,52,11
1528541788,38,18
1528542747,41,3
1528543700,34,46
1528544675,34,27
1528545643,20,1
1528546587,25,22
1528547559,20,17
1528548499,18,10
1528549480,14,15
1528550414,17,8
1528551379,17,14
1528552369,22,22
1528553297,20,26
1528554271,32,15
1528555217,29,24
1528556188,23,27
1528557141,30,20
1528558093,13,12
1528559086,29,21
1528560034,24,19
1528560972,12,28
1528561953,24,11
1528562895,17,23
1528563866,21,13
1528564821,27,17
1528565793,25,0
1528566994,24,43
1528567946,22,4
1528568894,19,12
1528569878,26,10
1528570820,25,29
1528571790,34,68
1528572733,33,70
1528573702,29,56
1528574658,29,46
1528575618,23,46
1528576581,33,77
1528577550,21,91
1528578502,30,69
1528579487,28,86
1528580415,31,74
1528581370,85,818
1528582358,31,217
1528583299,30,257
1528584392,30,109
1528586454,56,117
1528587381,44,151
1528588340,41,98
1528589316,48,119
1528590288,77,79
1528591212,66,132
1528592188,54,193
1528593172,52,207
1528594105,67,281
1528595077,55,177
1528596024,79,134
1528596974,63,132
1528597956,41,117
1528598900,23,2
1528599862,56,272
1528600811,47,227
1528601821,74,309
1528602747,22,0
1528603708,72,227
1528604655,32,2
1528605648,35,168
1528606572,34,121
1528607554,45,118
1528608501,28,106
1528609471,34,86
1528610422,43,81
1528611381,36,125
1528612355,50,108
1528613300,36,55
1528614271,40,70
1528615214,38,60
1528616187,13,67
1528617138,41,80
1528618106,53,80
1528619068,39,45
1528620014,37,62
1528620987,49,112
1528621950,37,56
1528622901,37,57
1528623875,29,25
1528624842,57,79
1528625777,33,33
1528626748,44,39
1528627699,31,102
1528628663,29,99
1528629614,20,51
1528630598,31,88
1528631532,28,54
1528632510,46,71
1528633465,28,72
