DateTime,AddedIPs,RemovedIPs
1528364683,81,112
1528365149,10,23
1528365640,123,127
1528366105,29,18
1528366581,133,98
1528367053,10,28
1528367543,182,0
1528368037,29,20
1528368490,95,127
1528368975,4,15
1528369464,117,87
1528369945,30,17
1528370414,114,175
1528370903,14,19
1528371002,109,0
1528371368,87,0
1528371868,31,22
1528372344,72,174
1528372836,9,27
1528373299,123,0
1528373794,22,16
1528374254,77,61
1528374746,232,10
1528375220,59,194
1528375693,12,32
1528376175,75,0
1528376663,19,30
1528377136,64,110
1528377626,29,26
1528378099,122,95
1528378202,108,0
1528378573,13,7
1528379069,74,137
1528379554,11,25
1528380021,97,99
1528380498,21,12
1528380977,65,198
1528381460,14,17
1528381952,173,100
1528382414,12,8
1528382889,63,0
1528383649,26,19
1528384109,72,150
1528384571,6,16
1528385068,96,62
1528385553,87,13
1528386010,114,105
1528386498,15,19
1528386984,107,98
1528387460,15,20
1528387940,115,125
1528388422,32,17
1528388896,83,125
1528389002,69,0
1528389381,18,14
1528389868,118,115
1528390330,13,4
1528390820,112,129
1528391312,31,16
1528391782,113,123
1528392259,22,8
1528392746,153,82
1528393219,115,22
1528393700,57,83
1528394181,13,8
1528394659,76,95
1528395150,29,32
1528395618,73,0
1528396090,8,0
1528396201,76,0
1528396581,142,119
1528397067,20,57
1528397545,69,0
1528398027,17,0
1528398501,136,0
1528398974,20,0
1528399476,97,0
1528399934,61,0
1528400408,111,138
1528400914,22,60
1528401368,118,0
1528401857,9,0
1528402350,77,0
1528402817,27,0
1528403298,103,0
1528403402,148,0
1528403792,13,0
1528404260,68,0
1528404735,27,0
1528405228,110,0
1528405700,23,64
1528406181,113,120
1528406676,27,0
1528407132,149,0
1528407614,19,0
1528408106,105,0
1528408578,48,33
1528409058,140,0
1528409553,27,51
1528410010,113,94
1528411105,153,3
1528412185,189,201
1528412899,7,6
1528413130,100,0
1528414113,146,0
1528414202,47,0
1528414820,4,0
1528415076,125,0
1528416035,119,29
1528416730,3,0
1528416986,148,148
1528417937,135,2379
1528418664,6,0
1528418889,148,0
1528419870,107,176
1528420566,7,2
1528420823,125,0
1528421401,66,0
1528421772,108,0
1528422485,8,9
1528422751,117,291
1528423692,122,0
1528424660,84,138
1528425001,64,0
1528425631,108,210
1528426833,127,107
1528427802,91,84
1528428255,11,20
1528428737,166,106
1528429691,135,105
1528430266,3,9
1528430663,107,0
1528431628,143,215
1528432088,12,3
1528432202,64,0
1528432583,132,138
1528433539,89,0
1528434017,1,8
1528434506,101,200
1528435470,93,107
1528436046,78,10
1528436433,88,0
1528437380,135,91
1528437859,4,9
1528438364,90,128
1528439541,157,99
1528439777,0,10
1528440489,86,126
1528441458,121,15
1528441698,4,4
1528442416,121,252
1528443002,59,0
1528443394,93,145
1528443614,3,4
1528444467,108,136
1528445557,121,170
1528446561,88,98
1528446601,100,0
1528447453,7,7
1528447703,112,161
1528448653,106,126
1528449372,3,10
1528449612,136,57
1528450202,100,0
1528450586,123,83
1528451423,14,4
1528451817,96,95
1528452746,101,124
1528453457,12,5
1528453697,79,141
1528453802,105,0
1528454664,124,83
1528455364,4,7
1528455635,108,113
1528456578,119,130
1528457286,10,6
1528457534,197,141
1528458501,120,92
1528459233,5,9
1528459467,104,81
1528460422,115,109
1528461136,97,6
1528461394,103,82
1528462370,123,81
1528463050,4,8
1528463305,78,90
1528464253,109,68
1528464602,107,0
1528464965,5,8
1528465491,110,187
1528466416,68,19
1528467395,96,181
1528469565,257,164
1528470497,76,8
1528471461,93,79
1528472428,107,212
1528472701,110,0
1528473373,70,12
1528474341,71,230
1528475311,80,87
1528476268,54,13
1528476302,100,0
1528477241,78,236
1528478176,195,110
1528479150,83,195
1528480139,154,59
1528481069,65,82
1528482022,77,73
1528482991,105,145
1528483502,96,0
1528483964,101,70
1528484910,70,118
1528485856,92,11
1528486869,91,206
1528487102,83,1
1528487866,66,100
1528488742,13,8
1528488982,84,85
1528489929,100,99
1528490652,11,5
1528490887,129,89
1528492115,101,139
1528492590,5,0
1528493062,88,110
1528494017,102,89
1528494496,74,3
1528494986,89,107
1528495940,73,117
1528496420,2,3
1528497504,94,120
1528498495,100,205
1528498802,95,0
1528499555,88,202
1528500502,96,5
1528501482,104,221
1528502425,87,49
1528503370,147,2525
1528504351,107,246
1528505293,105,111
1528506262,203,2
1528507227,81,211
1528508183,80,126
1528509150,87,0
1528509602,99,0
1528510114,132,191
1528511058,83,0
1528512013,127,86
1528512986,74,102
1528513202,74,0
1528513937,91,119
1528514900,60,79
1528515883,94,95
1528516820,57,90
1528517779,168,114
1528518750,86,130
1528519697,117,139
1528520670,201,120
1528521631,103,119
1528522574,76,94
1528523533,90,107
